"ID";"cf_name";"cf_place_name";"cf_custom_place_name";"cf_custom_x_coordinate";"cf_custom_y_coordinate";"cf_custom_region_vague";"cf_excavation_name";"cf_excavation";"cf_excavation_start";"cf_excavation_end";"cf_single_find";"cf_hoard";"cf_start_year";"cf_end_year";"cf_vague";"cf_num_coins_found";"cf_id_relevant_coins";"cf_publication_ref";"cf_user";"cf_comment";"cf_date_entered";"Region";"Tag_ID";"Dataset_IDs"
14432;"EL ALCAPARRAL (CHRE-17879)";;;37,30177484;-4,73167227;;;0;1985;1985;0;1;393;393;0;74;"CHRE-17879";"//  Martínez Chico, D. - 2020 - Los tesoros imperiales de Hispania: 608-609; Gil Fernández, R. - 2001 - Depósitos, conjuntos y realidades monetarias de la Bética en el bajo imperio: 725-726";"CHRE";"Find spot comment: Roman villa//  Archaeology site comment: Roman villa with mosaics.";"10/23/2022";"Spain";;4
14433;"PRADOSOLÍS (CHRE-17906)";;;37,40893964;-4,48438497;;;0;1985;1985;0;1;367;395;0;184;"CHRE-17906";;"CHRE";"//  Archaeology site comment: A possible late Roman villa in the area where the hoard was found.";"10/23/2022";"Spain";;4
14451;"BENICATÓ (CHRE-4778)";;;39,8336;-0,1447;;;0;1970;1980;0;1;-215;361;0;23;"CHRE-4778";"//  Martínez Mira, I. - 1995 - Tesorillos del s. III d.C. en la Península Ibérica (I): 128-129; no. 24; Martínez Chico, D. - 2020 - Los tesoros imperiales de Hispania: 219; no. 152; Ripollès Alegre, P. P. - 1977 - Estudio numismático de la villa de Benicató (Nules, Castellón): 145-154";"CHRE";"//  Discovery comment: Found during the excavations of the Benicató Roman villa, near Nules.//  Archaeology site comment: Scattered on the floor of a room alongside agricultural implements.";"10/23/2022";"Spain";;4
14484;"ORENSE (CHRE-13019)";;;42,336;-7,864;;;0;1970;1980;0;1;260;383;0;20;"CHRE-13019";"//  Cavada Nieto, M. - 1984 - Dos tesorillos monetarios aparecidos en Galicia; Cavada Nieto, M. - 2005 - Nuevas monedas de un tesorillo bajo imperial romano (Bainte, Vilamarín. Ourense); Martínez Chico, D. - 2020 - Los tesoros imperiales de Hispania: 426-427; no. 300; Vila Franco, M.I. - 2016 - Moneda Antigua y Vías Romanas en el Noroeste de Hispania: no. 70bis";"CHRE";;"10/23/2022";"Spain";;4
14512;"SANTA MARTA (CHRE-17680)";;;41,94142268;-7,61082972;;;0;1970;1980;0;1;320;335;0;23;"CHRE-17680";"//  Martínez Chico, D. - 2020 - Los tesoros imperiales de Hispania: 367; no. 266; Vila Franco, M.I. - 2016 - Moneda Antigua y Vías Romanas en el Noroeste de Hispania: no. 74";"CHRE";;"10/23/2022";"Spain";;4
14513;"CASTRO DE LA MAGDALENA (CHRE-17685)";;;42,3967;-6,35;;;0;1900;1980;0;1;260;361;0;200;"CHRE-17685";"//  Martínez Chico, D. - 2020 - Los tesoros imperiales de Hispania: 373-375; no. 271; Cepeda Ocampo, J.J. - 1988 - Tesorillos monetarios en el norte y noroeste de la Península Ibérica entre la segunda mitad del siglo IV y la primera mitad del V d.C.: no. 92";"CHRE";"//  Archaeology site comment: A Late Roman period villa it is also documented in this area.";"10/23/2022";"Spain";;4
14514;"RIOSECO (CHRE-17729)";;;41,6358;-2,8424;;;0;1976;1976;0;1;307;361;0;0;"CHRE-17729";"//  Martínez Chico, D. - 2020 - Los tesoros imperiales de Hispania: 391; Abad Varela, M.E. - 1989 - Circulación monetaria en la Hispania romana del siglo IV d.C.: no. 157";"CHRE";;"10/23/2022";"Spain";;4
14515;"ITÁLICA 20TH C. 1 (CHRE-17755)";;;37,4406;-6,0455;;;0;1900;1980;0;1;260;388;0;33;"CHRE-17755";"//  Martínez Chico, D. - 2020 - Los tesoros imperiales de Hispania: 420-421; no. 298; Chaves Tristán, F. - 1988 - Hallazgos Numismáticos: 119-137; Cepeda Ocampo, J. J. - 1996 - Del Antoninianus al Nummus Centenionalis. Tesoros y depósitos monetarios en la Hispania tardorromana (260-423 d.C.): no. 122; Gil Fernández, R. - 2001 - Depósitos, conjuntos y realidades monetarias de la Bética en el bajo imperio: 646-652";"CHRE";;"10/23/2022";"Spain";;4
14516;"ITÁLICA 20TH C. 2 (CHRE-17772)";;;37,4406;-6,0455;;;0;1900;1980;0;1;260;395;0;12;"CHRE-17772";"//  Martínez Chico, D. - 2020 - Los tesoros imperiales de Hispania: 433; no. 306; Chaves Tristán, F. - 1988 - Hallazgos Numismáticos; Cepeda Ocampo, J. J. - 1996 - Del Antoninianus al Nummus Centenionalis. Tesoros y depósitos monetarios en la Hispania tardorromana (260-423 d.C.): no. 204; Gil Fernández, R. - 2001 - Depósitos, conjuntos y realidades monetarias de la Bética en el bajo imperio: 654-659";"CHRE";"Find spot comment: On the decumanus.//  Archaeology site comment: On the decumanus.";"10/23/2022";"Spain";;4
14517;"CASTRO DE VILLADONGA 1971-1978 1 (CHRE-17801)";;;43,16092804;-7,38872576;;;0;1971;1978;0;1;270;402;0;190;"CHRE-17801";"//  Martínez Chico, D. - 2020 - Los tesoros imperiales de Hispania: no. 333; Cepeda Ocampo, J. J. - 1996 - Del Antoninianus al Nummus Centenionalis. Tesoros y depósitos monetarios en la Hispania tardorromana (260-423 d.C.): no. 151; Sienes Hernando, M. - 2000 - As imitações de moedas de bronze do século IV d.C. na Península Ibérica. O caso do AE2 Reparatio Reipub: no. 12; Vila Franco, M.I. - 2016 - Moneda Antigua y Vías Romanas en el Noroeste de Hispania: no. 132";"CHRE";;"10/23/2022";"Spain";;4
14518;"CASTRO DE VILLADONGA 1971-1978 2 (CHRE-17802)";;;43,16092804;-7,38872576;;;0;1971;1978;0;1;270;361;0;78;"CHRE-17802";"//  Martínez Chico, D. - 2020 - Los tesoros imperiales de Hispania: no. 334; Cepeda Ocampo, J. J. - 1996 - Del Antoninianus al Nummus Centenionalis. Tesoros y depósitos monetarios en la Hispania tardorromana (260-423 d.C.): no. 152; Vila Franco, M.I. - 2016 - Moneda Antigua y Vías Romanas en el Noroeste de Hispania: no. 133";"CHRE";;"10/23/2022";"Spain";;4
14519;"CASTRO DE VILADONGA 1971-1978 3 (CHRE-17803)";;;43,16092804;-7,38872576;;;0;1971;1978;0;1;330;402;0;128;"CHRE-17803";"//  Martínez Chico, D. - 2020 - Los tesoros imperiales de Hispania: no. 335; Vila Franco, M.I. - 2016 - Moneda Antigua y Vías Romanas en el Noroeste de Hispania: no. 134; Cepeda Ocampo, J. J. - 1996 - Del Antoninianus al Nummus Centenionalis. Tesoros y depósitos monetarios en la Hispania tardorromana (260-423 d.C.): no. 153";"CHRE";;"10/23/2022";"Spain";;4
14520;"CASTRO DE VILADONGA 1971-1978 4 (CHRE-17804)";;;43,16092804;-7,38872576;;;0;1971;1978;0;1;393;402;0;38;"CHRE-17804";"//  Martínez Chico, D. - 2020 - Los tesoros imperiales de Hispania: no. 336; Vila Franco, M.I. - 2016 - Moneda Antigua y Vías Romanas en el Noroeste de Hispania: no. 135; Cepeda Ocampo, J. J. - 1996 - Del Antoninianus al Nummus Centenionalis. Tesoros y depósitos monetarios en la Hispania tardorromana (260-423 d.C.): no. 154";"CHRE";;"10/23/2022";"Spain";;4
14521;"CASTRO DE VILLADONGA 1971-1978 5 (CHRE-17805)";;;43,16092804;-7,38872576;;;0;1971;1978;0;1;346;395;0;64;"CHRE-17805";"//  Martínez Chico, D. - 2020 - Los tesoros imperiales de Hispania: no. 337; Vila Franco, M.I. - 2016 - Moneda Antigua y Vías Romanas en el Noroeste de Hispania: no. 136; Cepeda Ocampo, J. J. - 1996 - Del Antoninianus al Nummus Centenionalis. Tesoros y depósitos monetarios en la Hispania tardorromana (260-423 d.C.): no. 155";"CHRE";;"10/23/2022";"Spain";;4
14522;"CASTRO DE VILADONGA 1971-1978 6 (CHRE-17806)";;;43,16092804;-7,38872576;;;0;1971;1978;0;1;324;402;0;158;"CHRE-17806";"//  Martínez Chico, D. - 2020 - Los tesoros imperiales de Hispania: no. 338; Vila Franco, M.I. - 2016 - Moneda Antigua y Vías Romanas en el Noroeste de Hispania: no. 137; Sienes Hernando, M. - 2000 - As imitações de moedas de bronze do século IV d.C. na Península Ibérica. O caso do AE2 Reparatio Reipub: no. 13; Cepeda Ocampo, J. J. - 1996 - Del Antoninianus al Nummus Centenionalis. Tesoros y depósitos monetarios en la Hispania tardorromana (260-423 d.C.): no. 156";"CHRE";;"10/23/2022";"Spain";;4
14523;"CORTIJO CHIRINO (CHRE-17819)";;;37,52059075;-5,07480638;;;0;1976;1976;0;1;381;395;0;140;"CHRE-17819";"//  Chaves Tristán, F., Chic García, G. and Gil Fernández, R. - 2000 - El conjunto monetario de Cortijo Chirino, Écija (Sevilla): 465-476; Martínez Chico, D. - 2020 - Los tesoros imperiales de Hispania: no. 353; Gil Fernández, R. - 2001 - Depósitos, conjuntos y realidades monetarias de la Bética en el bajo imperio: 732";"CHRE";"Find spot comment: On the right bank of the Genil river, upstream from Écija";"10/23/2022";"Spain";;4
14524;"CUEVA DE ABAUNTZ (CHRE-17822)";;;43,01396715;-1,64136736;;;0;1976;1979;0;1;324;392;0;64;"CHRE-17822";"//  Martínez Chico, D. - 2020 - Los tesoros imperiales de Hispania: no. 355; Utrilla Miranda, M.P. and Redondo Veintemillas, G. - 1979 - Monedas de bronce de época constantiniana halladas en la cueva de Abauntz (Navarra): 31-40; Abad Varela, M.E. - 1989 - Circulación monetaria en la Hispania romana del siglo IV d.C.: no. 32-33; San Vicente González de Aspuru, J.I. - 1999 - Circulación monetaria en Hispania durante el siglo IV d.C.: 279-281; 336-337; Cepeda Ocampo, J. J. - 1996 - Del Antoninianus al Nummus Centenionalis. Tesoros y depósitos monetarios en la Hispania tardorromana (260-423 d.C.): no. 136";"CHRE";"//  Archaeology site comment: In a cave";"10/23/2022";"Spain";;4
14525;"LANTEJUELA (CHRE-17835)";;;37,35345637;-5,22353522;;;0;1900;1980;0;1;307;395;0;212;"CHRE-17835";"//  Martínez Chico, D. - 2020 - Los tesoros imperiales de Hispania: no. 371; Pérez Sindreu, F. de P. - 1982 - Tesorillo de monedas del Bajo Imperio encontrado en La Lantejuela (Sevilla): 177-179; Abad Varela, M.E. - 1989 - Circulación monetaria en la Hispania romana del siglo IV d.C.: no. 46; San Vicente González de Aspuru, J.I. - 1999 - Circulación monetaria en Hispania durante el siglo IV d.C.: 263-264; 325-326; Cepeda Ocampo, J. J. - 1996 - Del Antoninianus al Nummus Centenionalis. Tesoros y depósitos monetarios en la Hispania tardorromana (260-423 d.C.): no. 203; Sienes Hernando, M. - 2000 - As imitações de moedas de bronze do século IV d.C. na Península Ibérica. O caso do AE2 Reparatio Reipub: no. 40";"CHRE";;"10/23/2022";"Spain";;4
14526;"MONTORO (CHRE-17843)";;;38,01914457;-4,38324359;;;0;1976;1976;0;1;260;395;0;3762;"CHRE-17843";"//  Martínez Chico, D. - 2020 - Los tesoros imperiales de Hispania: no. 380; Abad Varela, M.E. - 1989 - Circulación monetaria en la Hispania romana del siglo IV d.C.: no. 114; Cepeda Ocampo, J. J. - 1996 - Del Antoninianus al Nummus Centenionalis. Tesoros y depósitos monetarios en la Hispania tardorromana (260-423 d.C.): no. 235; Gil Fernández, R. - 2001 - Depósitos, conjuntos y realidades monetarias de la Bética en el bajo imperio: 255-379; Mapelli, L. - 1977 - Tesoro de Montoro: 4000 bronces del siglo IV: 38-42; Aguilar Pérez, F.J. - 2013 - El tesorillo de monedas hallado en Montoro en 1977";"CHRE";"//  Archaeology site comment: Found close to the base of a monument dedicated to the ancient doctor Galenus.";"10/23/2022";"Spain";;4
14527;"MUNTANYETA DE SANT JOSEP (CHRE-17844)";;;39,8244;-0,2527;;;0;1980;1980;0;1;310;395;0;24;"CHRE-17844";"//  Martínez Chico, D. - 2020 - Los tesoros imperiales de Hispania: no. 381; Cepeda Ocampo, J. J. - 1996 - Del Antoninianus al Nummus Centenionalis. Tesoros y depósitos monetarios en la Hispania tardorromana (260-423 d.C.): no. 127; Sienes Hernando, M. - 2000 - As imitações de moedas de bronze do século IV d.C. na Península Ibérica. O caso do AE2 Reparatio Reipub: no. 29; Vicent Cavaller, J. - 1980 - Conjunt monetari tardo-romá procedent del jaciment de Sant Josep (La Vall d’Uixó): 299-305; Ripollès Alegre, P. P. - 1980 - La circulación monetaria en las tierras valencianas durante la Antigüedad: 99-104";"CHRE";;"10/23/2022";"Spain";;4
14528;"ORIPPO (CHRE-17845)";;;37,27406284;-6,00225658;;;0;1980;1980;0;1;14;395;0;345;"CHRE-17845";"//  Martínez Chico, D. - 2020 - Los tesoros imperiales de Hispania: no. 382; San Vicente González de Aspuru, J.I. - 1999 - Circulación monetaria en Hispania durante el siglo IV d.C.: 247-250; 313-314; Cepeda Ocampo, J. J. - 1996 - Del Antoninianus al Nummus Centenionalis. Tesoros y depósitos monetarios en la Hispania tardorromana (260-423 d.C.): no. 205; Gil Fernández, R. - 2001 - Depósitos, conjuntos y realidades monetarias de la Bética en el bajo imperio: 643-645; Velasco Carrillo de Albornoz, F. - 1990 - Tesorillo de bronces bajo-imperiales en Orippo (Dos Hermanas, Sevilla): 115-124";"CHRE";"//  Archaeology site comment: Vicus Orippo. Found on the top of a collapsed wall.";"10/23/2022";"Spain";;4
14529;"TORRECAÑOS (CHRE-17853)";;;38,9714;-6,1541;;;0;1976;1976;0;1;-200;408;0;1450;"CHRE-17853";"//  Martínez Chico, D. - 2020 - Los tesoros imperiales de Hispania: no. 392; Velázquez Jiménez, A. - 1983 - El tesorillo de «Torrecaños», Guareña (Badajoz): 81-190; Abad Varela, M.E. - 1989 - Circulación monetaria en la Hispania romana del siglo IV d.C.: no. 7; San Vicente González de Aspuru, J.I. - 1999 - Circulación monetaria en Hispania durante el siglo IV d.C.: 256-258; 318-319; Sienes Hernando, M. - 2000 - As imitações de moedas de bronze do século IV d.C. na Península Ibérica. O caso do AE2 Reparatio Reipub: no. 33; Fernández, P. - 2021 - Hace 45 años aparecieron 1.450 monedas romanas en la finca de Torre Caños; Bost, J.-P., Campo, M., Gurt E. and Josep M. - 1983 - Hallazgos de aurei y solidi en la Península Ibérica: introducción a su circulación en la época imperial: no. 168";"CHRE";"Find spot comment: Allotment no. 48, at the area known as Torrecaños.//  Discovery comment: While collecting grass for cattle.";"10/23/2022";"Spain";;4
14530;"GIRONA - AREA (CHRE-17863)";;;41,97811335;2,81812107;;;0;1970;1980;0;1;367;411;0;23;"CHRE-17863";"//  Martínez Chico, D. - 2020 - Los tesoros imperiales de Hispania: no. 403; Abad Varela, M.E. - 1989 - Circulación monetaria en la Hispania romana del siglo IV d.C.: no. 19; San Vicente González de Aspuru, J.I. - 1999 - Circulación monetaria en Hispania durante el siglo IV d.C.: 293-294; 345; Bistuer, F. - 1984 - Estudi sobre un tresoret de silíqües dels emperadors Honori, Gracià i Màxim Tirà: 135-138";"CHRE";;"10/23/2022";"Spain";;4
14604;"COCA 1971-1973 (CHRE-17481)";;;41,21813275;-4,52157489;;;0;1971;1973;0;1;342;393;0;20;"CHRE-17481";"//  Sagredo San Eustaquio, L. - 1985 - Tesorillo tardorromano en la Meseta Norte: 47-54; Martínez Chico, D. - 2020 - Los tesoros imperiales de Hispania: 491; no. 346";"CHRE";;"10/23/2022";"Spain";;4
14605;"HERRÁN (CHRE-17673)";;;42,82345837;-3,22922873;;;0;1972;1972;0;1;335;346;0;12;"CHRE-17673";"//  Martínez Chico, D. - 2020 - Los tesoros imperiales de Hispania: 358-359; no. 257; San Vicente González de Aspuru, J.I. - 1999 - Circulación monetaria en Hispania durante el siglo IV d.C.: 230; 301";"CHRE";;"10/23/2022";"Spain";;4
14606;"TRÓIA 1975 (CHRE-17688)";;;38,4863;-8,8844;;;0;1975;1975;0;1;330;361;0;15;"CHRE-17688";"//  Martínez Chico, D. - 2020 - Los tesoros imperiales de Hispania: 377-378; no. 274; San Vicente González de Aspuru, J.I. - 1999 - Circulación monetaria en Hispania durante el siglo IV d.C.: 420-421; 453; Cepeda Ocampo, J. J. - 1996 - Del Antoninianus al Nummus Centenionalis. Tesoros y depósitos monetarios en la Hispania tardorromana (260-423 d.C.): no. 107; Sienes Hernando, M. - 2000 - As imitações de moedas de bronze do século IV d.C. na Península Ibérica. O caso do AE2 Reparatio Reipub: no. 7; de Abreu Nunes, M.L.R. - 1975 - O pequeno tesouro de moedas romanas achado na estação de Tróia: 169-176";"CHRE";;"10/23/2022";"Portugal";;4
14607;"PAREDES DO ALVÃO (CHRE-17742)";;;41,49533677;-7,68064204;;;0;1972;1972;0;1;341;367;0;1000;"CHRE-17742";"//  Centeno, R.M.S. - 1979 - Algumas moedas do tesouro de Paredes do Alvão: 87-91; Martínez Chico, D. - 2020 - Los tesoros imperiales de Hispania: 398; no. 280; Abad Varela, M.E. - 1989 - Circulación monetaria en la Hispania romana del siglo IV d.C.: no. 83; San Vicente González de Aspuru, J.I. - 1999 - Circulación monetaria en Hispania durante el siglo IV d.C.: 423-424; 454-455; Cepeda Ocampo, J. J. - 1996 - Del Antoninianus al Nummus Centenionalis. Tesoros y depósitos monetarios en la Hispania tardorromana (260-423 d.C.): no. 114";"CHRE";;"10/23/2022";"Portugal";;4
14608;"ALCALÁ DE HENARES (CHRE-17753)";;;40,47604715;-3,39007967;;;0;1974;1974;0;1;330;387;0;67;"CHRE-17753";"//  Martínez Chico, D. - 2020 - Los tesoros imperiales de Hispania: 417-418;  no. 295; Fernández-Galiano, D. - 1984 - Complutum. I. Excavaciones: 401-429; Abad Varela, M.E. - 1989 - Circulación monetaria en la Hispania romana del siglo IV d.C.: no. 25; Sienes Hernando, M. - 2000 - As imitações de moedas de bronze do século IV d.C. na Península Ibérica. O caso do AE2 Reparatio Reipub: no. 22";"CHRE";"//  Archaeology site comment: House of Leda, layer II";"10/23/2022";"Spain";;4
14609;"CASTULO 1974 (CHRE-17754)";;;38,035;-3,6236;;;0;1974;1974;0;1;381;387;0;47;"CHRE-17754";"//  Martínez Chico, D. - 2020 - Los tesoros imperiales de Hispania: 418-419; no. 296; Blázquez Martínez, J. M. and Arce Martínez, J. - 1978 - Monedas del Bajo Imperio en Cástulo: 359-397; Abad Varela, M.E. - 1989 - Circulación monetaria en la Hispania romana del siglo IV d.C.: no. 23; San Vicente González de Aspuru, J.I. - 1999 - Circulación monetaria en Hispania durante el siglo IV d.C.: 250-251; 315; Cepeda Ocampo, J. J. - 1996 - Del Antoninianus al Nummus Centenionalis. Tesoros y depósitos monetarios en la Hispania tardorromana (260-423 d.C.): no.123; Gil Fernández, R. - 2001 - Depósitos, conjuntos y realidades monetarias de la Bética en el bajo imperio: 632-639; Arce Martínez, J. - 1979 - Un conjunto de monedas tardorromanas hallado en Cástulo (Jaén): 283-301";"CHRE";"//  Archaeology site comment: Villa Olivar, in one of the courtyards with a central fountain and opus spicatum pavement.";"10/23/2022";"Spain";;4
14610;"CASTRO DE FIÃES 1973 (CHRE-17795)";;;40,9862;-8,5181;;;0;1973;1973;0;1;270;395;0;103;"CHRE-17795";"//  Martínez Chico, D. - 2020 - Los tesoros imperiales de Hispania: 465-466; no. 328; Abad Varela, M.E. - 1989 - Circulación monetaria en la Hispania romana del siglo IV d.C.: no. 5; San Vicente González de Aspuru, J.I. - 1999 - Circulación monetaria en Hispania durante el siglo IV d.C.: 432-433; 463-464; Cepeda Ocampo, J. J. - 1996 - Del Antoninianus al Nummus Centenionalis. Tesoros y depósitos monetarios en la Hispania tardorromana (260-423 d.C.): no. 171; Centeno, R.M.S. - 2008 - Moedas romanas do Castro de Fiães (Aveiro, St. Maria da Feira): 44; Centeno, R.M.S. - 1976 - Numismática de Fiães: dois tesouros do Baixo-Império: 171-185";"CHRE";"//  Archaeology site comment: Domestic building with a large layer of ashes.";"10/23/2022";"Portugal";;4
14611;"CASTRO DE FIÃES 1974 (CHRE-17796)";;;40,9862;-8,5181;;;0;1974;1974;0;1;337;395;0;45;"CHRE-17796";"//  Centeno, R.M.S. - 1976 - Numismática de Fiães: dois tesouros do Baixo-Império: 173; Centeno, R.M.S. - 2008 - Moedas romanas do Castro de Fiães (Aveiro, St. Maria da Feira): 44; Abad Varela, M.E. - 1989 - Circulación monetaria en la Hispania romana del siglo IV d.C.: no. 6; San Vicente González de Aspuru, J.I. - 1999 - Circulación monetaria en Hispania durante el siglo IV d.C.: 426-427; 457; Cepeda Ocampo, J. J. - 1996 - Del Antoninianus al Nummus Centenionalis. Tesoros y depósitos monetarios en la Hispania tardorromana (260-423 d.C.): no. 172; Martínez Chico, D. - 2020 - Los tesoros imperiales de Hispania: 466-467; no. 329";"CHRE";"//  Archaeology site comment: Quadrant 12, domestic building, a layer of ashes.";"10/23/2022";"Portugal";;4
14612;"CASTRO DE VILLADONGA 1971-1973 (CHRE-17800)";;;43,16092804;-7,38872576;;;0;1971;1973;0;1;394;395;0;2;"CHRE-17800";"//  Cepeda Ocampo, J.J. - 1988 - Tesorillos monetarios en el norte y noroeste de la Península Ibérica entre la segunda mitad del siglo IV y la primera mitad del V d.C.: no. 44; Martínez Chico, D. - 2020 - Los tesoros imperiales de Hispania: no. 332; Vila Franco, M.I. - 2016 - Moneda Antigua y Vías Romanas en el Noroeste de Hispania: no. 131";"CHRE";"//  Archaeology site comment: found on the highest part of the site";"10/23/2022";"Spain";;4
14613;"CLUNIA 1974 3 (CHRE-17814)";;;41,7793;-3,3714;;;0;1974;1974;0;1;-200;395;0;89;"CHRE-17814";"//  Martínez Chico, D. - 2020 - Los tesoros imperiales de Hispania: no. 345; Gurt Esparraguera, J.-M. - 1985 - Clunia III. Hallazgos monetarios : la romanización de la Meseta Norte a través de la circulación monetaria en la ciudad de Clunia: 188-195; Abad Varela, M.E. - 1989 - Circulación monetaria en la Hispania romana del siglo IV d.C.: no. 9; San Vicente González de Aspuru, J.I. - 1999 - Circulación monetaria en Hispania durante el siglo IV d.C.: 268-270; 327-328; Cepeda Ocampo, J. J. - 1996 - Del Antoninianus al Nummus Centenionalis. Tesoros y depósitos monetarios en la Hispania tardorromana (260-423 d.C.): no. 141";"CHRE";"//  Archaeology site comment: House no. 3; habitation area 1";"10/23/2022";"Spain";;4
